id_estudiante,carrera,semestre,promedio,asistencia,participacion,asignaturas_desaprobadas,acceso_virtual,socioeconomico
8990,Contabilidad,9,5.27,78.34,media,4,0,alto
8991,Contabilidad,6,10.05,72.7,baja,0,3,medio
8992,Ingeniería,6,14.57,59.47,alta,4,7,bajo
8993,Ingeniería,2,15.55,63.88,alta,1,4,alto
8994,Ingeniería,6,6.99,67.81,alta,5,6,alto
8995,Educación,7,15.22,89.27,media,0,5,medio
8996,Contabilidad,8,10.52,99.46,alta,2,0,medio
8997,Ingeniería,8,8.43,59.2,media,0,3,bajo
8998,Administración,9,14.65,67.08,baja,3,1,medio
8999,Ingeniería,10,10.74,64.01,alta,2,5,alto
9000,Contabilidad,3,18.54,52.2,baja,2,6,bajo
9001,Ingeniería,10,10.32,60.96,baja,0,2,alto
9002,Contabilidad,7,11.31,95.08,alta,3,1,alto
9003,Ingeniería,7,9.56,92.14,alta,2,1,alto
9004,Administración,1,12.37,58.38,media,5,5,alto
9005,Ingeniería,8,13.99,68.31,baja,4,2,bajo
9006,Administración,4,7.67,65.54,baja,3,6,alto
9007,Administración,5,13.64,57.39,media,3,0,medio
9008,Ingeniería,6,10.98,81.11,alta,5,2,alto
9009,Administración,3,9.85,77.86,baja,5,3,alto
9010,Educación,5,8.5,71.35,media,0,7,bajo
9011,Ingeniería,10,14.45,92.77,baja,0,1,bajo
9012,Ingeniería,5,12.72,80.99,baja,0,5,bajo
9013,Administración,1,10.54,62.96,media,3,2,medio
9014,Administración,3,13.95,68.69,baja,1,7,alto
9015,Ingeniería,3,13.32,57.51,media,0,4,alto
9016,Educación,1,14.17,79.57,media,1,2,medio
9017,Administración,7,16.1,79.33,baja,2,2,medio
9018,Administración,1,12.54,93.51,baja,4,3,bajo
9019,Contabilidad,7,16.83,92.79,alta,5,5,medio
9020,Educación,4,15.57,91.85,alta,4,1,medio
9021,Educación,9,13.96,77.45,baja,1,3,bajo
9022,Ingeniería,7,7.77,82.6,alta,5,3,medio
9023,Educación,5,12.27,88.78,alta,3,4,bajo
9024,Ingeniería,7,12.62,54.58,media,4,3,alto
9025,Contabilidad,9,12.54,65.03,baja,1,5,bajo
9026,Educación,10,11.73,58.45,alta,0,7,medio
9027,Administración,6,13.62,75.57,alta,1,3,medio
9028,Contabilidad,1,13.95,91.88,alta,2,4,bajo
9029,Ingeniería,6,7.82,61.54,baja,5,6,medio
9030,Contabilidad,1,15.39,86.55,media,1,0,alto
9031,Ingeniería,4,8.31,70.29,baja,0,3,bajo
9032,Contabilidad,8,10.99,95.15,media,1,2,bajo
9033,Ingeniería,5,9.78,81.34,alta,0,3,medio
9034,Educación,5,10.2,98.83,baja,5,6,medio
9035,Administración,10,14.72,62.28,media,0,7,medio
9036,Ingeniería,8,12.3,96.2,alta,2,1,bajo
9037,Contabilidad,8,13.71,67.85,alta,2,2,bajo
9038,Ingeniería,1,13.58,81.1,baja,4,2,medio
9039,Ingeniería,5,7.21,58.73,media,0,0,bajo
9040,Ingeniería,5,10.61,87.99,alta,0,1,alto
9041,Contabilidad,8,13.87,98.91,alta,0,1,medio
9042,Administración,1,13.64,89.37,alta,4,1,bajo
9043,Educación,7,7.61,80.79,media,3,7,alto
9044,Administración,7,14.58,72.41,media,2,3,medio
9045,Ingeniería,9,13.54,67.26,alta,2,6,bajo
9046,Contabilidad,2,9.59,70.95,media,0,3,medio
9047,Administración,3,13.02,66.41,alta,4,7,medio
9048,Ingeniería,4,11.43,91.64,alta,0,2,medio
9049,Educación,1,13.23,94.66,media,2,0,bajo
9050,Educación,7,7.5,97.48,media,5,3,alto
9051,Educación,10,11.12,70.92,baja,4,5,alto
9052,Ingeniería,3,14.95,77.31,baja,1,5,medio
9053,Contabilidad,3,13.35,78.84,media,2,3,bajo
9054,Administración,3,13.98,82.55,media,1,7,bajo
9055,Educación,8,11.42,50.12,media,3,6,bajo
9056,Ingeniería,9,13.41,92.13,media,1,7,alto
9057,Ingeniería,10,11.59,63.41,alta,4,0,bajo
9058,Administración,2,9.69,73.61,alta,1,6,medio
9059,Educación,10,11.37,92.08,baja,3,1,bajo
9060,Ingeniería,10,15.64,99.84,media,2,2,alto
9061,Administración,1,14.83,89.74,baja,3,3,alto
9062,Contabilidad,9,9.52,51.24,media,4,7,alto
9063,Contabilidad,6,10.96,68.44,media,5,0,alto
9064,Contabilidad,9,9.69,62.36,media,5,0,bajo
9065,Educación,6,12.45,98.21,alta,1,6,bajo
9066,Administración,2,14.49,63.21,baja,1,1,alto
9067,Administración,1,17.08,97.17,media,4,6,bajo
9068,Ingeniería,8,8.43,96.88,baja,0,6,medio
9069,Ingeniería,3,14.15,91.97,baja,4,4,alto
9070,Ingeniería,1,11.98,54.9,alta,4,6,alto
9071,Administración,8,11.08,50.1,alta,3,4,bajo
9072,Ingeniería,1,9.66,89.69,media,3,4,medio
9073,Administración,8,16.45,92.16,baja,4,6,alto
9074,Administración,1,7.93,98.11,alta,2,4,medio
9075,Contabilidad,9,10.78,60.92,baja,1,3,alto
9076,Ingeniería,9,12.92,86.66,baja,4,7,bajo
9077,Contabilidad,9,13.13,75.95,media,0,6,alto
9078,Educación,3,15.12,66.42,baja,1,5,bajo
9079,Educación,4,9.8,80.31,alta,2,5,medio
9080,Educación,5,13.56,77.41,media,4,7,bajo
9081,Administración,6,11.84,64.61,media,5,0,bajo
9082,Administración,9,12.1,63.42,media,2,5,alto
9083,Administración,4,10.85,74.33,alta,5,5,alto
9084,Ingeniería,6,12.4,73.7,media,1,2,medio
9085,Contabilidad,1,11.64,65.1,baja,0,6,medio
9086,Administración,2,11.11,63.19,media,1,5,medio
9087,Contabilidad,8,10.69,97.72,alta,5,5,bajo
9088,Contabilidad,4,12.93,93.12,alta,5,7,bajo
9089,Contabilidad,10,8.67,90.84,media,1,6,alto
9090,Ingeniería,7,11.52,60.71,baja,5,6,medio
9091,Ingeniería,4,10.08,59.46,alta,4,5,alto
9092,Educación,9,11.69,90.47,alta,1,3,alto
9093,Educación,9,11.72,59.23,alta,4,4,bajo
9094,Contabilidad,4,14.17,75.18,media,4,2,alto
9095,Educación,8,13.65,61.07,alta,5,2,bajo
9096,Contabilidad,6,12.73,68.9,alta,5,5,alto
9097,Ingeniería,1,12.43,92.67,alta,2,5,medio
9098,Ingeniería,7,11.52,94.57,media,5,4,medio
9099,Ingeniería,1,11.48,99.83,alta,0,2,alto
9100,Administración,3,7.63,97.2,alta,4,3,alto
9101,Contabilidad,8,13.83,83.56,media,3,7,medio
9102,Ingeniería,9,12.67,71.59,media,5,1,medio
9103,Contabilidad,3,15.0,52.88,baja,5,3,bajo
9104,Educación,1,10.61,80.41,alta,2,3,medio
9105,Educación,1,15.15,60.53,media,4,1,bajo
9106,Ingeniería,7,11.52,92.51,baja,4,4,medio
9107,Contabilidad,5,10.57,77.44,alta,2,4,alto
9108,Ingeniería,1,15.86,86.68,media,1,6,alto
9109,Educación,6,12.91,83.67,media,4,1,medio
9110,Ingeniería,6,16.18,67.37,alta,0,5,alto
9111,Contabilidad,4,12.43,87.95,alta,4,6,bajo
9112,Educación,7,14.02,92.17,baja,2,3,bajo
9113,Administración,7,14.57,87.21,alta,3,0,bajo
9114,Educación,9,11.3,88.84,alta,2,2,medio
9115,Administración,1,12.87,68.0,alta,2,2,bajo
9116,Ingeniería,5,12.39,97.18,media,0,2,alto
9117,Ingeniería,10,14.08,71.23,baja,1,0,bajo
9118,Contabilidad,3,9.34,94.85,baja,0,3,medio
9119,Administración,7,13.5,92.89,baja,0,4,bajo
9120,Ingeniería,4,14.3,56.22,media,4,5,alto
9121,Administración,4,10.29,98.31,alta,3,1,alto
9122,Ingeniería,1,9.8,99.82,media,2,2,medio
9123,Educación,1,7.85,80.31,baja,0,5,bajo
9124,Ingeniería,10,17.2,89.16,alta,0,0,alto
9125,Contabilidad,2,10.17,96.68,alta,5,5,medio
9126,Educación,2,15.54,51.0,baja,1,1,medio
9127,Contabilidad,1,11.48,96.5,alta,1,3,medio
9128,Educación,8,14.75,81.37,media,5,0,medio
9129,Administración,6,13.45,91.42,baja,3,5,medio
9130,Contabilidad,6,17.26,77.04,media,2,0,medio
9131,Ingeniería,10,15.61,76.53,alta,0,1,alto
9132,Administración,10,12.53,94.88,baja,4,7,bajo
9133,Ingeniería,9,12.77,75.37,alta,5,1,medio
9134,Educación,5,13.7,73.59,baja,1,2,bajo
9135,Educación,4,18.7,80.41,baja,0,3,medio
9136,Ingeniería,6,12.17,75.93,baja,4,1,alto
9137,Ingeniería,8,8.77,72.31,baja,0,2,alto
9138,Administración,1,12.61,59.03,baja,3,5,bajo
9139,Ingeniería,7,10.4,69.87,alta,5,2,medio
9140,Contabilidad,8,12.53,64.1,baja,3,7,bajo
9141,Contabilidad,9,14.88,70.02,media,4,1,medio
9142,Ingeniería,8,13.26,79.66,baja,1,0,medio
9143,Contabilidad,7,10.52,80.44,media,5,5,medio
9144,Ingeniería,3,11.49,61.93,alta,3,0,medio
9145,Administración,2,9.33,54.22,baja,1,7,medio
9146,Contabilidad,3,15.19,87.22,baja,4,0,medio
9147,Contabilidad,4,14.05,76.43,media,5,2,alto
9148,Ingeniería,4,9.28,72.11,baja,4,0,alto
9149,Contabilidad,6,18.3,56.48,alta,0,3,medio
9150,Educación,7,11.46,70.73,alta,4,7,bajo
9151,Administración,4,12.74,90.91,baja,0,0,bajo
9152,Administración,10,11.16,79.07,media,1,6,alto
9153,Contabilidad,6,13.05,54.55,alta,5,7,bajo
9154,Contabilidad,9,12.24,66.61,baja,0,5,medio
9155,Educación,6,8.51,98.99,media,5,7,medio
9156,Educación,3,14.93,77.23,media,1,5,medio
9157,Contabilidad,1,9.93,64.32,alta,3,0,medio
9158,Contabilidad,10,14.29,95.67,baja,1,2,medio
9159,Educación,10,11.42,66.8,alta,2,5,bajo
9160,Ingeniería,5,12.16,86.5,media,0,6,bajo
9161,Educación,10,13.21,57.36,alta,3,6,medio
9162,Ingeniería,10,12.34,57.82,baja,1,4,medio
9163,Administración,3,13.86,78.07,alta,4,7,bajo
9164,Administración,8,10.23,61.99,media,0,7,bajo
9165,Educación,10,14.59,52.47,alta,1,3,medio
9166,Ingeniería,1,9.42,96.32,media,3,2,bajo
9167,Educación,2,9.72,52.8,media,5,3,medio
9168,Educación,3,13.45,85.87,media,4,3,alto
9169,Ingeniería,3,14.62,66.65,alta,5,0,medio
9170,Educación,8,12.71,96.68,baja,0,3,bajo
9171,Administración,5,15.73,99.3,media,3,6,alto
9172,Contabilidad,8,9.92,66.77,alta,4,0,bajo
9173,Contabilidad,6,9.09,79.56,media,5,3,bajo
9174,Educación,2,14.1,88.65,alta,2,5,bajo
9175,Ingeniería,4,12.31,56.17,media,4,7,alto
9176,Ingeniería,9,14.02,85.47,alta,5,6,medio
9177,Administración,4,9.43,95.31,media,0,4,alto
9178,Ingeniería,5,10.89,58.93,media,2,3,alto
9179,Ingeniería,5,16.36,91.94,media,1,1,alto
9180,Administración,10,11.5,55.78,baja,2,7,alto
9181,Educación,8,15.57,78.42,alta,2,0,alto
9182,Contabilidad,6,13.94,66.97,baja,2,4,medio
9183,Administración,10,11.29,73.59,alta,4,0,medio
9184,Educación,7,15.53,65.03,media,2,4,bajo
9185,Administración,6,12.82,63.03,alta,2,0,bajo
9186,Educación,5,12.03,87.16,alta,1,6,bajo
9187,Administración,5,11.8,61.16,media,2,1,bajo
9188,Educación,3,13.1,70.42,media,5,5,medio
9189,Administración,7,9.18,63.73,media,4,1,bajo
9190,Educación,10,14.25,61.93,alta,3,6,medio
9191,Administración,5,13.1,81.35,media,3,4,bajo
9192,Contabilidad,7,10.57,52.27,media,4,7,alto
9193,Contabilidad,2,8.83,89.44,alta,4,2,medio
9194,Ingeniería,9,11.37,77.31,baja,2,0,medio
9195,Educación,8,12.63,91.42,alta,4,2,bajo
9196,Administración,5,12.39,60.65,alta,2,3,bajo
9197,Educación,2,12.37,85.47,alta,0,7,alto
9198,Contabilidad,6,13.68,71.03,media,1,1,alto
9199,Educación,8,9.12,53.84,alta,1,6,medio
9200,Administración,7,11.84,87.62,baja,1,7,bajo
9201,Educación,8,12.74,88.11,alta,0,0,medio
9202,Administración,4,13.15,63.55,alta,1,1,bajo
9203,Contabilidad,3,14.25,95.8,media,2,3,medio
9204,Contabilidad,7,11.49,88.2,media,5,5,medio
9205,Contabilidad,2,12.13,65.34,baja,3,4,bajo
9206,Ingeniería,5,10.15,61.96,alta,1,0,bajo
9207,Contabilidad,7,12.97,72.0,alta,1,6,alto
9208,Educación,1,9.82,64.64,alta,2,0,bajo
9209,Ingeniería,4,13.43,60.85,alta,5,0,medio
9210,Contabilidad,2,14.95,69.96,alta,2,4,bajo
9211,Educación,6,13.17,51.29,alta,1,1,bajo
9212,Educación,1,15.21,70.07,media,4,4,alto
9213,Educación,7,10.87,61.08,baja,0,5,bajo
9214,Administración,3,9.0,63.22,alta,3,7,alto
9215,Ingeniería,1,11.6,54.13,alta,3,7,alto
9216,Educación,8,10.46,79.45,media,0,1,medio
9217,Administración,7,10.77,73.6,alta,1,5,medio
9218,Contabilidad,2,6.45,87.53,media,1,0,medio
9219,Educación,7,12.44,99.35,baja,1,4,bajo
9220,Administración,3,12.05,55.98,alta,1,5,bajo
9221,Educación,9,14.11,63.62,baja,1,6,medio
9222,Ingeniería,8,13.38,84.12,alta,5,6,bajo
9223,Ingeniería,5,11.56,61.87,baja,3,6,alto
9224,Contabilidad,7,14.28,51.51,baja,1,3,medio
9225,Educación,3,14.22,55.49,alta,2,4,bajo
9226,Administración,1,10.78,71.68,baja,4,1,bajo
9227,Contabilidad,1,12.49,71.54,media,1,7,alto
9228,Educación,2,15.78,98.62,media,5,7,medio
9229,Contabilidad,8,12.82,73.3,baja,2,0,medio
9230,Administración,1,9.94,83.9,baja,3,1,bajo
9231,Contabilidad,5,9.19,74.61,media,2,2,medio
9232,Contabilidad,9,8.32,63.5,alta,0,0,alto
9233,Contabilidad,9,6.88,55.27,media,0,7,medio
9234,Educación,2,10.79,92.95,baja,2,3,alto
9235,Administración,7,11.56,57.63,media,1,7,bajo
9236,Ingeniería,1,9.56,54.84,alta,1,3,alto
9237,Educación,3,10.29,60.69,media,5,2,bajo
9238,Ingeniería,6,9.61,50.12,alta,1,1,bajo
9239,Ingeniería,9,8.05,53.6,baja,5,6,alto
9240,Educación,10,11.58,81.76,media,2,3,alto
9241,Educación,2,13.67,62.18,media,0,1,alto
9242,Administración,7,10.73,66.93,alta,0,0,bajo
9243,Administración,4,14.84,91.76,media,3,4,medio
9244,Contabilidad,2,12.38,88.64,media,5,6,bajo
9245,Ingeniería,3,14.23,74.61,alta,0,0,alto
9246,Administración,6,12.08,80.65,media,0,7,bajo
9247,Contabilidad,10,13.68,54.29,alta,4,1,alto
9248,Administración,9,8.47,88.08,baja,0,5,alto
9249,Educación,8,14.11,75.81,media,2,2,medio
9250,Administración,10,12.02,78.55,alta,5,5,bajo
9251,Ingeniería,9,14.74,83.28,alta,1,0,alto
9252,Administración,4,11.37,75.01,media,2,6,bajo
9253,Ingeniería,4,16.35,76.08,alta,5,3,medio
9254,Educación,9,13.33,74.98,baja,1,6,alto
9255,Ingeniería,8,9.74,74.84,baja,1,0,alto
9256,Administración,2,14.82,87.51,media,3,0,bajo
9257,Contabilidad,8,9.36,71.36,baja,5,0,bajo
9258,Educación,1,9.22,50.14,media,0,2,bajo
9259,Administración,9,15.22,80.6,media,3,6,medio
9260,Educación,9,12.84,97.63,alta,1,1,medio
9261,Educación,8,12.18,62.85,alta,4,2,alto
9262,Administración,5,10.74,90.81,alta,4,3,bajo
9263,Administración,5,14.08,72.77,alta,5,6,medio
9264,Contabilidad,3,11.32,82.15,media,3,1,bajo
9265,Educación,5,12.5,94.54,alta,3,7,bajo
9266,Educación,4,9.18,88.55,alta,0,3,medio
9267,Administración,1,11.86,94.23,baja,3,6,bajo
9268,Ingeniería,9,12.44,50.48,media,3,1,alto
9269,Administración,10,13.34,59.37,baja,2,1,alto
9270,Educación,4,12.84,71.17,baja,3,7,bajo
9271,Administración,3,11.17,92.39,baja,5,7,medio
9272,Contabilidad,6,12.71,91.92,alta,3,5,bajo
9273,Ingeniería,1,14.45,59.26,media,5,0,alto
9274,Administración,5,8.29,57.11,baja,5,0,bajo
9275,Contabilidad,7,11.59,91.74,baja,2,2,medio
9276,Educación,2,12.52,77.07,media,1,1,medio
9277,Administración,10,9.69,81.34,alta,5,3,medio
9278,Educación,9,14.32,90.46,baja,1,0,medio
9279,Contabilidad,6,13.5,60.59,media,2,7,alto
9280,Educación,2,14.5,56.82,alta,0,7,bajo
9281,Contabilidad,8,17.4,92.95,alta,3,5,alto
9282,Contabilidad,8,12.83,55.59,alta,5,3,medio
9283,Contabilidad,1,11.29,54.41,alta,0,5,bajo
9284,Administración,1,14.35,63.85,alta,4,7,bajo
9285,Educación,1,10.53,65.84,media,0,0,medio
9286,Educación,4,13.16,62.06,alta,3,1,bajo
9287,Ingeniería,4,14.59,87.08,baja,1,3,medio
9288,Ingeniería,8,14.08,98.67,media,3,2,bajo
9289,Ingeniería,1,15.52,59.98,baja,5,6,medio
9290,Ingeniería,10,11.32,89.09,baja,3,2,alto
9291,Educación,3,13.77,52.21,alta,3,2,bajo
9292,Contabilidad,1,12.23,55.95,alta,0,0,alto
9293,Contabilidad,9,12.63,75.76,media,1,0,alto
9294,Administración,10,12.63,99.98,media,1,2,alto
9295,Contabilidad,9,13.35,97.47,baja,5,3,alto
9296,Educación,7,11.92,55.6,alta,0,0,alto
9297,Educación,8,8.45,61.98,alta,0,2,bajo
9298,Educación,1,12.39,97.29,baja,0,0,bajo
9299,Administración,5,12.9,57.54,alta,4,4,bajo
9300,Ingeniería,2,11.9,87.14,media,4,3,alto
9301,Contabilidad,1,13.09,50.06,baja,3,7,medio
9302,Educación,3,11.69,81.59,alta,5,1,medio
9303,Educación,7,11.32,74.73,baja,4,3,bajo
9304,Ingeniería,1,15.48,73.55,alta,0,6,alto
9305,Educación,2,17.64,91.46,alta,0,1,bajo
9306,Contabilidad,2,14.2,54.04,alta,0,2,alto
9307,Administración,4,10.56,68.87,media,1,7,medio
9308,Educación,3,12.56,72.3,baja,5,7,medio
9309,Contabilidad,3,12.38,56.2,media,1,0,alto
9310,Educación,10,13.68,54.28,media,4,2,medio
9311,Ingeniería,5,12.47,58.98,baja,2,5,alto
9312,Educación,3,13.54,62.05,baja,2,7,bajo
9313,Educación,7,16.47,98.3,alta,0,1,alto
9314,Administración,5,7.39,73.78,alta,1,7,alto
9315,Ingeniería,4,10.73,75.51,baja,5,7,medio
9316,Ingeniería,3,14.4,85.35,alta,3,4,alto
9317,Administración,4,11.89,84.21,alta,4,1,medio
9318,Educación,2,13.48,75.14,baja,1,7,alto
9319,Contabilidad,1,11.53,66.99,media,0,7,medio
9320,Ingeniería,3,15.9,66.55,baja,0,0,alto
9321,Ingeniería,2,14.9,52.89,baja,2,7,alto
9322,Educación,1,12.75,94.98,media,5,4,alto
9323,Educación,1,16.19,88.47,alta,5,0,alto
9324,Ingeniería,2,12.77,81.17,media,0,4,bajo
9325,Educación,9,12.17,69.8,media,0,7,bajo
9326,Contabilidad,5,15.68,79.12,baja,3,0,medio
9327,Ingeniería,9,8.5,74.25,alta,4,1,bajo
9328,Contabilidad,8,12.42,63.7,alta,3,1,bajo
9329,Contabilidad,6,12.88,64.93,media,2,1,medio
9330,Educación,1,11.44,93.72,baja,1,1,bajo
9331,Contabilidad,10,10.14,81.75,media,5,4,medio
9332,Educación,5,11.82,50.07,alta,2,6,bajo
9333,Administración,1,8.22,66.34,alta,5,3,medio
9334,Educación,7,15.88,67.0,baja,0,3,medio
9335,Contabilidad,10,16.01,85.32,baja,4,6,bajo
9336,Administración,8,12.18,85.02,media,0,2,medio
9337,Educación,8,11.22,73.21,baja,4,3,alto
9338,Contabilidad,7,8.31,97.55,media,4,7,bajo
9339,Ingeniería,2,10.37,93.61,baja,4,2,alto
9340,Ingeniería,5,15.71,93.31,media,1,1,bajo
9341,Educación,4,12.02,67.41,alta,2,0,bajo
9342,Educación,5,10.72,71.55,alta,5,3,medio
9343,Ingeniería,10,12.12,70.95,alta,5,3,medio
9344,Contabilidad,9,10.65,72.01,alta,1,7,medio
9345,Contabilidad,4,8.06,94.46,alta,1,1,bajo
9346,Contabilidad,8,11.23,62.46,alta,1,1,medio
9347,Educación,8,9.39,90.11,baja,3,3,alto
9348,Administración,2,13.07,75.7,baja,3,1,alto
9349,Administración,6,14.32,62.45,baja,3,3,bajo
9350,Administración,5,10.22,76.36,media,1,0,bajo
9351,Administración,2,12.49,59.77,baja,0,5,medio
9352,Administración,10,11.96,55.41,baja,3,0,alto
9353,Educación,4,10.16,91.91,media,3,2,medio
9354,Educación,7,6.31,84.97,media,1,3,medio
9355,Administración,1,9.44,60.25,alta,2,5,medio
9356,Educación,9,10.06,97.11,baja,0,0,medio
9357,Educación,10,12.36,51.22,baja,4,5,alto
9358,Administración,1,12.61,66.66,media,4,6,medio
9359,Contabilidad,5,15.1,51.08,alta,5,0,alto
9360,Educación,7,9.42,57.11,baja,0,6,alto
9361,Contabilidad,8,9.95,59.0,media,1,6,bajo
9362,Educación,2,10.39,90.52,media,2,4,medio
9363,Educación,4,11.52,99.65,baja,2,5,bajo
9364,Administración,2,12.55,93.37,media,4,0,bajo
9365,Educación,4,13.08,81.76,media,2,2,bajo
9366,Ingeniería,6,7.29,86.15,baja,4,7,alto
9367,Ingeniería,6,14.99,76.14,alta,5,0,medio
9368,Administración,2,13.17,71.13,baja,3,7,bajo
9369,Contabilidad,4,14.21,84.61,alta,5,1,alto
9370,Contabilidad,4,6.03,98.66,media,1,4,bajo
9371,Contabilidad,1,14.08,51.44,baja,2,3,alto
9372,Ingeniería,2,9.51,65.7,baja,1,2,alto
9373,Contabilidad,3,10.87,66.5,alta,3,5,alto
9374,Contabilidad,5,15.59,70.71,media,0,7,alto
9375,Administración,8,13.64,81.34,baja,0,5,medio
9376,Contabilidad,6,10.31,75.69,baja,0,0,alto
9377,Ingeniería,3,13.99,50.94,media,4,3,bajo
9378,Ingeniería,6,12.9,70.58,alta,4,0,medio
9379,Ingeniería,7,10.98,80.97,baja,0,4,bajo
9380,Administración,6,13.19,75.24,media,3,6,medio
9381,Administración,10,11.05,93.6,baja,5,3,bajo
9382,Educación,6,12.97,69.93,baja,4,7,bajo
9383,Contabilidad,1,12.94,50.63,baja,5,7,alto
9384,Administración,3,13.26,64.24,alta,5,1,bajo
9385,Ingeniería,7,16.81,56.78,media,0,5,medio
9386,Ingeniería,4,14.36,62.51,baja,1,1,bajo
9387,Administración,4,14.5,68.1,baja,0,5,alto
9388,Administración,7,10.68,83.83,baja,0,3,alto
9389,Administración,9,8.21,66.21,alta,1,7,medio
9390,Educación,2,11.53,94.21,baja,5,1,bajo
9391,Ingeniería,9,10.78,64.98,media,4,2,alto
9392,Educación,3,13.5,56.85,alta,5,7,medio
9393,Educación,6,11.51,58.44,media,1,5,medio
9394,Contabilidad,4,15.32,96.73,baja,4,4,alto
9395,Ingeniería,1,7.65,72.74,baja,3,2,medio
9396,Ingeniería,9,11.3,70.16,alta,4,3,bajo
9397,Administración,6,12.93,53.45,baja,2,2,bajo
9398,Administración,8,9.56,86.67,media,4,5,bajo
9399,Contabilidad,2,14.26,84.73,media,2,4,medio
9400,Educación,7,14.18,68.79,media,4,4,medio
9401,Administración,6,10.92,84.59,baja,1,5,bajo
9402,Administración,2,18.62,68.37,baja,4,6,bajo
9403,Ingeniería,2,9.21,53.66,alta,0,3,alto
9404,Ingeniería,4,8.63,86.9,alta,4,5,bajo
9405,Administración,4,10.81,98.26,media,1,2,medio
9406,Ingeniería,3,12.48,82.41,media,1,5,alto
9407,Contabilidad,8,7.97,63.82,alta,4,4,medio
9408,Administración,7,13.55,63.5,alta,4,3,medio
9409,Ingeniería,2,18.15,96.45,media,4,5,bajo
9410,Contabilidad,3,8.52,65.16,alta,5,4,alto
9411,Ingeniería,10,12.49,88.41,baja,5,5,medio
9412,Ingeniería,9,14.39,82.15,baja,3,0,medio
9413,Ingeniería,5,13.91,79.63,alta,2,0,bajo
9414,Administración,2,17.4,59.05,alta,4,7,medio
9415,Educación,3,10.83,51.72,baja,4,4,medio
9416,Ingeniería,8,16.96,74.43,baja,2,7,bajo
9417,Contabilidad,4,11.85,99.41,media,0,3,bajo
9418,Administración,2,10.72,59.79,alta,3,0,bajo
9419,Administración,2,16.7,76.84,baja,3,4,medio
9420,Contabilidad,6,11.08,83.55,alta,0,7,alto
9421,Ingeniería,8,14.68,74.18,baja,2,5,medio
9422,Educación,7,10.77,75.35,baja,2,1,alto
9423,Ingeniería,4,8.81,83.06,alta,1,5,medio
9424,Contabilidad,2,8.82,90.75,media,2,2,medio
9425,Administración,9,13.76,66.66,baja,5,4,alto
9426,Educación,4,9.34,94.96,alta,3,7,medio
9427,Administración,9,11.47,74.25,baja,5,6,medio
9428,Contabilidad,5,10.38,83.09,alta,1,0,medio
9429,Ingeniería,7,9.8,55.33,alta,4,7,medio
9430,Educación,5,10.11,74.62,baja,4,4,medio
9431,Administración,2,12.52,50.81,media,4,5,alto
9432,Administración,6,4.56,69.55,baja,1,6,medio
9433,Administración,7,14.11,52.72,baja,3,3,alto
9434,Ingeniería,6,8.76,94.85,media,2,0,medio
9435,Educación,3,9.08,83.64,media,1,7,bajo
9436,Ingeniería,10,8.39,89.59,alta,3,3,medio
9437,Ingeniería,8,12.67,73.38,alta,2,3,bajo
9438,Ingeniería,3,15.66,92.59,media,0,5,alto
9439,Contabilidad,5,11.66,93.65,media,3,3,medio
9440,Contabilidad,9,13.09,67.84,baja,5,6,bajo
9441,Contabilidad,5,13.35,68.84,media,5,6,bajo
9442,Educación,7,13.85,75.41,baja,0,4,bajo
9443,Ingeniería,7,9.49,52.11,baja,4,0,medio
9444,Ingeniería,5,15.98,99.79,baja,4,3,medio
9445,Contabilidad,2,11.17,67.96,media,3,1,bajo
9446,Ingeniería,5,12.7,73.54,media,5,2,alto
9447,Ingeniería,7,11.63,87.74,baja,0,7,bajo
9448,Administración,7,10.89,64.88,media,1,6,alto
9449,Ingeniería,4,14.35,60.08,alta,2,4,medio
9450,Administración,1,13.59,56.37,alta,4,1,medio
9451,Ingeniería,6,6.53,76.4,baja,4,6,medio
9452,Educación,3,13.05,50.27,media,4,0,alto
9453,Contabilidad,5,17.24,85.48,alta,4,2,medio
9454,Administración,4,12.46,73.07,baja,5,7,bajo
9455,Contabilidad,2,10.72,76.59,alta,3,6,bajo
9456,Administración,7,11.04,63.16,baja,5,6,bajo
9457,Administración,5,10.6,58.91,baja,3,3,medio
9458,Administración,7,9.13,85.0,baja,0,1,bajo
9459,Educación,9,11.54,60.51,alta,1,1,alto
9460,Ingeniería,4,11.53,89.0,baja,0,3,alto
9461,Administración,5,13.5,60.18,baja,5,5,alto
9462,Educación,9,10.69,80.63,alta,5,5,alto
9463,Administración,10,17.03,82.19,baja,1,3,bajo
9464,Ingeniería,4,9.66,75.28,alta,3,6,alto
9465,Administración,5,12.37,99.84,baja,4,1,bajo
9466,Educación,5,10.13,68.79,media,0,0,medio
9467,Ingeniería,8,10.65,94.17,media,1,4,bajo
9468,Educación,4,11.3,58.46,alta,2,7,bajo
9469,Ingeniería,4,12.51,66.86,baja,1,0,bajo
9470,Ingeniería,7,14.01,57.27,alta,0,0,bajo
9471,Contabilidad,5,10.84,80.18,baja,3,7,medio
